idu,tier_v2,commune,surface_m2,road_len_m,classe
97409000BH0372,a_creuser,Saint-André,2437,349,sans_signal_prive
97409000BH0417,reserve_fonciere,Saint-André,4029,366,sans_signal_prive
97409000BH0483,a_creuser,Saint-André,746,110,sans_signal_prive
97409000BI0270,a_creuser,Saint-André,249,66,sans_signal_prive
97409000BI0329,a_creuser,Saint-André,529,74,sans_signal_prive
97409000BI0365,a_creuser,Saint-André,869,105,sans_signal_prive
97409000BI0372,a_creuser,Saint-André,658,105,sans_signal_prive
97409000BI0528,a_creuser,Saint-André,253,47,sans_signal_prive
97409000BK0253,a_creuser,Saint-André,404,64,sans_signal_prive
97409000BM0502,a_creuser,Saint-André,1089,120,sans_signal_prive
97409000BM0533,a_creuser,Saint-André,1692,292,sans_signal_prive
97409000BM0676,a_creuser,Saint-André,2222,232,sans_signal_prive
97409000BM0759,a_creuser,Saint-André,463,51,sans_signal_prive
97409000BM0867,a_creuser,Saint-André,613,99,sans_signal_prive
97409000BM0880,a_creuser,Saint-André,408,37,sans_signal_prive
97409000BM0998,a_creuser,Saint-André,266,45,sans_signal_prive
97409000BM1112,a_creuser,Saint-André,1484,150,sans_signal_prive
97409000BM1227,a_creuser,Saint-André,493,65,sans_signal_prive
97409000BM1250,a_creuser,Saint-André,328,70,sans_signal_prive
97409000BM1257,a_creuser,Saint-André,331,35,sans_signal_prive
97409000BN0292,a_creuser,Saint-André,925,136,sans_signal_prive
97409000BN0491,a_creuser,Saint-André,823,107,sans_signal_prive
97409000BN0536,a_creuser,Saint-André,219,39,sans_signal_prive
97409000BP0198,a_creuser,Saint-André,1273,217,sans_signal_prive
97410000AB0343,a_creuser,Saint-Benoît,368,46,sans_signal_prive
97410000AC0330,a_creuser,Saint-Benoît,392,53,sans_signal_prive
97410000AC0396,a_creuser,Saint-Benoît,287,60,sans_signal_prive
97410000AD0731,a_creuser,Saint-Benoît,565,52,sans_signal_prive
97410000AE0766,a_creuser,Saint-Benoît,206,44,sans_signal_prive
97410000AE0784,a_creuser,Saint-Benoît,306,42,sans_signal_prive
97410000AE0815,a_creuser,Saint-Benoît,1406,120,sans_signal_prive
97410000AE0964,a_creuser,Saint-Benoît,2034,221,sans_signal_prive
97410000AE1025,a_creuser,Saint-Benoît,1060,143,sans_signal_prive
97410000AH0360,a_creuser,Saint-Benoît,516,77,sans_signal_prive
97410000AH0387,a_creuser,Saint-Benoît,345,39,sans_signal_prive
97410000AH0642,a_creuser,Saint-Benoît,231,42,sans_signal_prive
97410000AH0645,a_creuser,Saint-Benoît,1341,151,sans_signal_prive
97410000AH1112,a_creuser,Saint-Benoît,519,46,sans_signal_prive
97410000AH1212,a_creuser,Saint-Benoît,560,57,sans_signal_prive
97410000AI0610,a_creuser,Saint-Benoît,555,50,sans_signal_prive
97410000AI0822,a_creuser,Saint-Benoît,558,115,sans_signal_prive
97410000AI0926,a_creuser,Saint-Benoît,1777,234,sans_signal_prive
97410000AI1215,a_creuser,Saint-Benoît,650,61,sans_signal_prive
97410000AI1220,a_creuser,Saint-Benoît,284,54,sans_signal_prive
97410000AI1461,a_creuser,Saint-Benoît,358,37,sans_signal_prive
97410000AK0512,a_creuser,Saint-Benoît,293,50,sans_signal_prive
97410000AK0590,a_creuser,Saint-Benoît,527,50,sans_signal_prive
97410000AK0625,a_creuser,Saint-Benoît,605,142,sans_signal_prive
97410000AK0712,a_creuser,Saint-Benoît,489,81,sans_signal_prive
97410000AO0576,a_creuser,Saint-Benoît,442,80,sans_signal_prive
97410000AS0890,a_creuser,Saint-Benoît,339,68,sans_signal_prive
97410000AS0981,a_creuser,Saint-Benoît,320,31,sans_signal_prive
97410000AS1410,a_creuser,Saint-Benoît,221,31,sans_signal_prive
97410000AT0130,a_creuser,Saint-Benoît,396,42,sans_signal_prive
97410000AV0286,a_creuser,Saint-Benoît,279,32,sans_signal_prive
97410000AV0432,a_creuser,Saint-Benoît,1947,213,sans_signal_prive
97410000AW0782,a_creuser,Saint-Benoît,344,33,sans_signal_prive
97410000AW0830,a_creuser,Saint-Benoît,589,49,sans_signal_prive
97410000BD0864,a_creuser,Saint-Benoît,519,45,sans_signal_prive
97410000BD0865,a_creuser,Saint-Benoît,363,39,sans_signal_prive
97410000BE1156,a_creuser,Saint-Benoît,1188,155,sans_signal_prive
97410000BK0181,a_creuser,Saint-Benoît,348,39,sans_signal_prive
97410000BK0324,a_creuser,Saint-Benoît,1139,126,sans_signal_prive
97410000BM0448,a_creuser,Saint-Benoît,676,57,sans_signal_prive
97410000BM0518,a_creuser,Saint-Benoît,369,35,sans_signal_prive
97410000BM0599,a_creuser,Saint-Benoît,566,94,sans_signal_prive
97410000BM0835,a_creuser,Saint-Benoît,221,35,sans_signal_prive
97410000BM0899,a_creuser,Saint-Benoît,224,34,sans_signal_prive
97410000BM1142,a_creuser,Saint-Benoît,641,90,sans_signal_prive
97410000BM1296,a_creuser,Saint-Benoît,1050,106,sans_signal_prive
97410000BN0249,a_creuser,Saint-Benoît,2024,256,sans_signal_prive
97410000BN0572,a_creuser,Saint-Benoît,261,78,sans_signal_prive
97410000BV0735,a_creuser,Saint-Benoît,330,37,sans_signal_prive
97410000BW0317,a_creuser,Saint-Benoît,296,42,sans_signal_prive
97410000BX0819,a_creuser,Saint-Benoît,596,57,sans_signal_prive
97410000BX0957,a_creuser,Saint-Benoît,405,70,sans_signal_prive
97410000BX1824,a_creuser,Saint-Benoît,483,52,sans_signal_prive
97410000BY0796,a_creuser,Saint-Benoît,1376,125,sans_signal_prive
97411000AN0234,a_creuser,Saint-Denis,525,64,sans_signal_prive
97411000AN0255,a_creuser,Saint-Denis,352,69,sans_signal_prive
97411000AN0300,a_creuser,Saint-Denis,568,69,sans_signal_prive
97411000AN0348,a_creuser,Saint-Denis,1341,209,sans_signal_prive
97411000AO0235,a_creuser,Saint-Denis,465,52,sans_signal_prive
97411000AP0440,a_creuser,Saint-Denis,158,36,sans_signal_prive
97411000AS0085,a_creuser,Saint-Denis,315,54,sans_signal_prive
97411000AS0098,a_creuser,Saint-Denis,662,125,sans_signal_prive
97411000AS0116,a_creuser,Saint-Denis,859,132,sans_signal_prive
97411000AS0269,a_creuser,Saint-Denis,1655,202,sans_signal_prive
97411000AS0303,a_creuser,Saint-Denis,439,44,sans_signal_prive
97411000AS0370,a_creuser,Saint-Denis,734,126,sans_signal_prive
97411000AS0515,a_creuser,Saint-Denis,2158,278,sans_signal_prive
97411000AS0669,a_creuser,Saint-Denis,1493,267,sans_signal_prive
97411000AV0017,a_creuser,Saint-Denis,803,83,sans_signal_prive
97411000AV0037,a_creuser,Saint-Denis,1169,186,sans_signal_prive
97411000AV0104,a_creuser,Saint-Denis,594,64,sans_signal_prive
97411000AV0442,a_creuser,Saint-Denis,378,67,sans_signal_prive
97411000AY0357,a_creuser,Saint-Denis,341,42,sans_signal_prive
97411000BD0133,a_creuser,Saint-Denis,393,60,sans_signal_prive
97411000BD0141,a_creuser,Saint-Denis,522,76,sans_signal_prive
97411000BD0176,a_creuser,Saint-Denis,419,70,sans_signal_prive
97411000BD0215,a_creuser,Saint-Denis,450,65,sans_signal_prive
97411000BD0378,a_creuser,Saint-Denis,457,84,sans_signal_prive
97411000BD0681,a_creuser,Saint-Denis,668,90,sans_signal_prive
97411000BE0025,a_creuser,Saint-Denis,667,124,sans_signal_prive
97411000BE0054,a_creuser,Saint-Denis,269,41,sans_signal_prive
97411000BE0106,a_creuser,Saint-Denis,521,86,sans_signal_prive
97411000BE0114,a_creuser,Saint-Denis,340,90,sans_signal_prive
97411000BE0135,a_creuser,Saint-Denis,341,59,sans_signal_prive
97411000BE0142,a_creuser,Saint-Denis,356,68,sans_signal_prive
97411000BE0199,a_creuser,Saint-Denis,626,93,sans_signal_prive
97411000BE0275,a_creuser,Saint-Denis,534,76,sans_signal_prive
97411000BE0651,a_creuser,Saint-Denis,443,72,sans_signal_prive
97411000BH0011,a_creuser,Saint-Denis,787,114,sans_signal_prive
97411000BH0027,a_creuser,Saint-Denis,475,91,sans_signal_prive
97411000BH0076,a_creuser,Saint-Denis,415,69,sans_signal_prive
97411000BH0131,a_creuser,Saint-Denis,430,46,sans_signal_prive
97411000BH0600,a_creuser,Saint-Denis,505,87,sans_signal_prive
97411000BH0674,a_creuser,Saint-Denis,469,51,sans_signal_prive
97411000BK0129,a_creuser,Saint-Denis,445,70,sans_signal_prive
97411000BK0152,a_creuser,Saint-Denis,412,73,sans_signal_prive
97411000BK0311,a_creuser,Saint-Denis,390,70,sans_signal_prive
97411000BK0319,a_creuser,Saint-Denis,1604,203,sans_signal_prive
97411000BK0351,a_creuser,Saint-Denis,409,59,sans_signal_prive
97411000BK0411,a_creuser,Saint-Denis,282,49,sans_signal_prive
97411000BK0593,a_creuser,Saint-Denis,1174,206,sans_signal_prive
97411000BX0306,a_creuser,Saint-Denis,353,38,sans_signal_prive
97411000BZ0223,a_creuser,Saint-Denis,747,125,sans_signal_prive
97411000BZ0242,a_creuser,Saint-Denis,568,107,sans_signal_prive
97411000BZ0303,a_creuser,Saint-Denis,379,59,sans_signal_prive
97411000BZ0521,a_creuser,Saint-Denis,138,44,sans_signal_prive
97411000BZ0525,a_creuser,Saint-Denis,365,82,sans_signal_prive
97411000BZ0806,a_creuser,Saint-Denis,307,39,sans_signal_prive
97411000BZ0853,a_creuser,Saint-Denis,300,52,sans_signal_prive
97411000BZ1236,a_creuser,Saint-Denis,415,75,sans_signal_prive
97411000CD0048,a_creuser,Saint-Denis,1424,188,sans_signal_prive
97411000CD0282,a_creuser,Saint-Denis,590,56,sans_signal_prive
97411000CD0367,a_creuser,Saint-Denis,294,46,sans_signal_prive
97411000CD0560,a_creuser,Saint-Denis,162,37,sans_signal_prive
97411000CD0609,a_creuser,Saint-Denis,958,91,sans_signal_prive
97411000CD0866,a_creuser,Saint-Denis,154,31,sans_signal_prive
97411000CD1177,a_creuser,Saint-Denis,327,38,sans_signal_prive
97411000CE0751,a_creuser,Saint-Denis,224,31,sans_signal_prive
97411000CH0241,a_creuser,Saint-Denis,412,50,sans_signal_prive
97411000CM0208,a_creuser,Saint-Denis,688,84,sans_signal_prive
97411000CM0255,a_creuser,Saint-Denis,654,65,sans_signal_prive
97411000CM0581,a_creuser,Saint-Denis,1445,201,sans_signal_prive
97411000CP0110,a_creuser,Saint-Denis,193,32,sans_signal_prive
97411000CV0604,a_creuser,Saint-Denis,930,84,sans_signal_prive
97411000CX1828,a_creuser,Saint-Denis,5051,722,sans_signal_prive
97411000CY0867,a_creuser,Saint-Denis,405,41,sans_signal_prive
97411000DH0033,a_creuser,Saint-Denis,271,46,sans_signal_prive
97411000DH0039,a_creuser,Saint-Denis,641,117,sans_signal_prive
97411000DI0089,a_creuser,Saint-Denis,397,53,sans_signal_prive
97411000DL0031,a_creuser,Saint-Denis,224,38,sans_signal_prive
97411000DL0038,a_creuser,Saint-Denis,345,45,sans_signal_prive
97411000DL0164,a_creuser,Saint-Denis,269,52,sans_signal_prive
97411000DN0090,a_creuser,Saint-Denis,498,71,sans_signal_prive
97411000DN0096,a_creuser,Saint-Denis,261,52,sans_signal_prive
97411000DN0158,a_creuser,Saint-Denis,3313,343,sans_signal_prive
97411000DR0452,a_creuser,Saint-Denis,419,77,sans_signal_prive
97411000DR0471,a_creuser,Saint-Denis,369,67,sans_signal_prive
97411000DT0039,a_creuser,Saint-Denis,567,101,sans_signal_prive
97411000DW0021,a_creuser,Saint-Denis,485,54,sans_signal_prive
97411000DW0060,a_creuser,Saint-Denis,997,163,sans_signal_prive
97411000DW0069,a_creuser,Saint-Denis,913,109,sans_signal_prive
97411000DY0257,a_creuser,Saint-Denis,261,49,sans_signal_prive
97411000DY0263,a_creuser,Saint-Denis,254,43,sans_signal_prive
97411000DY0275,a_creuser,Saint-Denis,246,44,sans_signal_prive
97411000DZ0079,a_creuser,Saint-Denis,312,52,sans_signal_prive
97411000EH0009,a_creuser,Saint-Denis,581,72,sans_signal_prive
97411000EH0014,a_creuser,Saint-Denis,518,71,sans_signal_prive
97411000EH0172,a_creuser,Saint-Denis,229,45,sans_signal_prive
97411000EH0174,a_creuser,Saint-Denis,709,93,sans_signal_prive
97411000EI0093,a_creuser,Saint-Denis,1139,101,sans_signal_prive
97411000EK0049,a_creuser,Saint-Denis,1177,101,sans_signal_prive
97411000EK0118,a_creuser,Saint-Denis,238,34,sans_signal_prive
97411000EK0219,a_creuser,Saint-Denis,183,46,sans_signal_prive
97411000EL0085,a_creuser,Saint-Denis,1025,113,sans_signal_prive
97411000EL0482,a_creuser,Saint-Denis,289,31,sans_signal_prive
97411000EL0607,a_creuser,Saint-Denis,296,48,sans_signal_prive
97411000EM0175,a_creuser,Saint-Denis,607,85,sans_signal_prive
97411000EN0026,a_creuser,Saint-Denis,1147,120,sans_signal_prive
97411000EN0032,a_creuser,Saint-Denis,324,32,sans_signal_prive
97411000EN0038,a_creuser,Saint-Denis,647,107,sans_signal_prive
97411000EN0182,a_creuser,Saint-Denis,1132,121,sans_signal_prive
97411000EN0579,a_creuser,Saint-Denis,366,56,sans_signal_prive
