idu,commune,status,tier_v2,rang_v2,etage0,n_zones_raw,n_zones_dedup,total_cov_raw_pct,total_cov_dedup_pct,an_cov_raw_pct,an_cov_dedup_pct,uau_cov_raw_pct,uau_cov_dedup_pct,zone_majoritaire_raw,zone_majoritaire_dedup,verdict_raw,verdict_dedup,hard_exclude_infonde,zone_majoritaire_change,verdict_change
97408000AM0943,La Possession,ecartee,a_creuser,64166,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0944,La Possession,ecartee,a_creuser,43946,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0945,La Possession,ecartee,a_creuser,36342,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0946,La Possession,ecartee,ecartee,27933,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0947,La Possession,ecartee,ecartee,8666,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0948,La Possession,ecartee,ecartee,25096,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0949,La Possession,ecartee,ecartee,66939,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0950,La Possession,ecartee,ecartee,16741,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0951,La Possession,ecartee,ecartee,27655,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0952,La Possession,ecartee,ecartee,42170,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0953,La Possession,ecartee,a_creuser,12165,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0954,La Possession,ecartee,a_creuser,5185,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0955,La Possession,ecartee,a_creuser,19569,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0956,La Possession,ecartee,ecartee,4099,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0957,La Possession,ecartee,ecartee,13647,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0958,La Possession,ecartee,ecartee,15908,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0959,La Possession,ecartee,ecartee,10942,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0960,La Possession,ecartee,ecartee,17970,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0961,La Possession,ecartee,a_creuser,8471,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0962,La Possession,ecartee,ecartee,14749,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0963,La Possession,ecartee,ecartee,12137,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0964,La Possession,ecartee,ecartee,18816,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0965,La Possession,ecartee,a_creuser,16665,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0966,La Possession,ecartee,a_creuser,17110,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0967,La Possession,ecartee,a_creuser,12857,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0968,La Possession,ecartee,ecartee,18002,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0969,La Possession,ecartee,ecartee,11987,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0970,La Possession,ecartee,ecartee,9156,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0973,La Possession,ecartee,ecartee,30723,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0974,La Possession,ecartee,ecartee,10786,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0975,La Possession,ecartee,a_creuser,25409,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0976,La Possession,ecartee,ecartee,4049,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0977,La Possession,ecartee,ecartee,17438,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0978,La Possession,ecartee,ecartee,13231,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0979,La Possession,ecartee,ecartee,11340,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0980,La Possession,ecartee,ecartee,11761,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0981,La Possession,ecartee,a_creuser,14898,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0982,La Possession,ecartee,ecartee,14104,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0983,La Possession,ecartee,ecartee,13089,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0984,La Possession,ecartee,a_creuser,19386,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0985,La Possession,ecartee,a_creuser,15017,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0986,La Possession,ecartee,chaude,82,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0987,La Possession,ecartee,ecartee,19355,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0988,La Possession,ecartee,a_creuser,12287,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0989,La Possession,ecartee,a_creuser,3384,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0990,La Possession,ecartee,ecartee,8361,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0991,La Possession,ecartee,ecartee,8031,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0992,La Possession,ecartee,ecartee,29622,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0993,La Possession,ecartee,a_creuser,38408,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0994,La Possession,ecartee,a_creuser,84727,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0995,La Possession,ecartee,ecartee,26066,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0996,La Possession,ecartee,a_creuser,9629,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0997,La Possession,ecartee,a_creuser,12613,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0998,La Possession,ecartee,ecartee,13672,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM0999,La Possession,ecartee,a_creuser,18272,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1000,La Possession,ecartee,a_creuser,8304,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1001,La Possession,ecartee,a_creuser,13452,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1002,La Possession,a_creuser,a_creuser,34133,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1003,La Possession,ecartee,a_creuser,17274,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1004,La Possession,ecartee,a_creuser,16545,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1005,La Possession,ecartee,a_creuser,15429,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1006,La Possession,ecartee,ecartee,25518,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1007,La Possession,ecartee,ecartee,11277,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1008,La Possession,ecartee,ecartee,16968,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1009,La Possession,ecartee,ecartee,59774,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1015,La Possession,ecartee,ecartee,8941,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1016,La Possession,a_creuser,a_creuser,24431,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1017,La Possession,ecartee,ecartee,68057,1,5,3,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1018,La Possession,a_surveiller,a_creuser,65499,0,5,3,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1082,La Possession,ecartee,ecartee,27607,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1083,La Possession,ecartee,ecartee,16901,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1084,La Possession,ecartee,a_creuser,11372,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1085,La Possession,ecartee,ecartee,18888,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1086,La Possession,ecartee,ecartee,23765,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1087,La Possession,ecartee,a_creuser,27071,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1089,La Possession,ecartee,a_creuser,7703,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1091,La Possession,ecartee,a_creuser,5137,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1092,La Possession,ecartee,a_creuser,10769,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1093,La Possession,ecartee,ecartee,18588,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1094,La Possession,ecartee,a_creuser,6469,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1095,La Possession,ecartee,ecartee,8125,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1096,La Possession,ecartee,ecartee,38042,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1097,La Possession,ecartee,a_creuser,37368,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1098,La Possession,ecartee,a_creuser,17162,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1099,La Possession,ecartee,ecartee,11148,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1100,La Possession,ecartee,a_creuser,10603,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1101,La Possession,ecartee,ecartee,14534,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1102,La Possession,ecartee,ecartee,16192,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1103,La Possession,ecartee,a_creuser,12893,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1104,La Possession,ecartee,a_creuser,10351,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1105,La Possession,ecartee,a_creuser,72031,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1106,La Possession,ecartee,a_creuser,25451,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1107,La Possession,ecartee,a_creuser,6952,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1108,La Possession,ecartee,ecartee,20434,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1109,La Possession,ecartee,ecartee,16310,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1110,La Possession,ecartee,ecartee,14184,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1111,La Possession,ecartee,a_creuser,28855,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1112,La Possession,ecartee,a_creuser,16509,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1113,La Possession,ecartee,a_creuser,19722,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1114,La Possession,ecartee,a_creuser,5676,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1115,La Possession,ecartee,ecartee,22255,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1116,La Possession,ecartee,a_creuser,11171,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1117,La Possession,ecartee,a_creuser,33910,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1118,La Possession,ecartee,ecartee,32705,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1119,La Possession,ecartee,ecartee,50649,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1120,La Possession,ecartee,a_creuser,6323,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1121,La Possession,ecartee,ecartee,19142,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1122,La Possession,ecartee,ecartee,4311,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1123,La Possession,ecartee,ecartee,15022,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1124,La Possession,ecartee,ecartee,17936,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1125,La Possession,ecartee,a_creuser,50756,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1126,La Possession,ecartee,ecartee,13247,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1127,La Possession,ecartee,a_creuser,12725,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1128,La Possession,ecartee,a_creuser,16746,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1129,La Possession,ecartee,a_creuser,11467,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1130,La Possession,ecartee,a_creuser,26151,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1131,La Possession,ecartee,ecartee,21377,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1132,La Possession,ecartee,ecartee,17257,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1133,La Possession,ecartee,ecartee,29995,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1134,La Possession,ecartee,a_creuser,16703,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1135,La Possession,ecartee,ecartee,10330,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1136,La Possession,ecartee,ecartee,14777,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1137,La Possession,ecartee,ecartee,20203,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1138,La Possession,ecartee,a_creuser,5556,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1139,La Possession,ecartee,ecartee,13457,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1140,La Possession,ecartee,a_creuser,15984,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1141,La Possession,ecartee,a_creuser,10401,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1142,La Possession,ecartee,ecartee,190534,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1143,La Possession,ecartee,ecartee,27982,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1145,La Possession,ecartee,a_creuser,16177,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1146,La Possession,a_creuser,a_creuser,25202,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1149,La Possession,a_surveiller,a_creuser,170279,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1150,La Possession,a_surveiller,a_creuser,195073,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1151,La Possession,a_surveiller,a_creuser,252123,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1152,La Possession,ecartee,ecartee,102099,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1153,La Possession,ecartee,a_creuser,182628,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1154,La Possession,ecartee,ecartee,93078,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1155,La Possession,ecartee,ecartee,31807,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1156,La Possession,ecartee,ecartee,10155,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1157,La Possession,ecartee,a_creuser,13871,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1158,La Possession,ecartee,a_creuser,8466,0,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1159,La Possession,ecartee,ecartee,15596,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1160,La Possession,ecartee,ecartee,24728,1,5,3,200.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97408000AM1162,La Possession,a_creuser,a_creuser,151488,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1163,La Possession,ecartee,ecartee,153720,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1164,La Possession,ecartee,ecartee,165865,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1169,La Possession,ecartee,ecartee,142963,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1170,La Possession,ecartee,a_creuser,126574,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1171,La Possession,ecartee,ecartee,160120,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1172,La Possession,ecartee,a_creuser,40979,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1179,La Possession,ecartee,ecartee,12322,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1180,La Possession,ecartee,ecartee,62080,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1181,La Possession,ecartee,ecartee,24532,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1182,La Possession,ecartee,ecartee,36274,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1187,La Possession,ecartee,ecartee,28585,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1188,La Possession,ecartee,a_creuser,31000,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1189,La Possession,ecartee,ecartee,38698,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1190,La Possession,ecartee,a_creuser,22171,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1191,La Possession,ecartee,ecartee,10808,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1192,La Possession,ecartee,a_creuser,40283,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1193,La Possession,ecartee,ecartee,14733,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1194,La Possession,ecartee,ecartee,8640,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1195,La Possession,ecartee,ecartee,170343,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1196,La Possession,ecartee,ecartee,179313,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1197,La Possession,a_creuser,a_creuser,57423,0,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1198,La Possession,ecartee,ecartee,119384,1,3,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1209,La Possession,ecartee,a_creuser,50113,0,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1210,La Possession,ecartee,a_creuser,12689,0,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1211,La Possession,ecartee,ecartee,12787,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1212,La Possession,ecartee,ecartee,12714,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97408000AM1213,La Possession,ecartee,a_creuser,30273,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
