parcelle_id,commune,p_mutation_fonciere_12m,contrib_z,contrib_d,contribution_1,contribution_2,contribution_3,contribution_4,contribution_5
97412000AM0391,97412,0.091398,0.2307,1.5363,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",pv_candidat [true]: +0.081
97411000KB0241,97411,0.091398,0.3974,1.054,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214","canopee_pct [(18, 27.5]]: -0.168",surface_m2*permis_bin: +0.125
97411000KB0170,97411,0.091398,0.4264,1.12,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",sdp_residuelle_m2 [manquant]: -0.156,surface_m2*permis_bin: +0.083
97411000ET0058,97411,0.091398,0.1689,0.8183,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,piscine [true]: +0.412,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*rot_nu: +0.162
97411000EW0087,97411,0.091398,0.354,1.2651,tenure_bin [<1]: +0.892,piscine [true]: +0.412,rot_bati [> 0.01526]: +0.182,pente_moy_deg [> 23.1]: +0.096,tenure_bin*rot_nu: +0.093
97411000KA0225,97411,0.091398,0.7985,0.968,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin [3+]: +0.319,canopee_pct [≤ 0.4]: +0.239,"rot_nu [(0.008753, 0.01151]]: +0.214"
97411000HC0389,97411,0.091398,0.3196,1.2179,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97411000IZ0392,97411,0.091398,0.4101,1.1572,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97409000AK1283,97409,0.091398,-0.0211,1.5335,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97411000IZ0371,97411,0.091398,0.4101,1.5883,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: -0.213
97411000HD0307,97411,0.091398,0.2271,1.2354,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.125,filo_snv_pp [> 3.206e+04]: +0.103
97409000AC1036,97409,0.091398,0.0747,1.3933,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97411000HE0570,97411,0.091398,0.1718,1.3425,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_bati [(0.01179, 0.01315]]: +0.111"
97408000BL0311,97408,0.091398,0.1824,1.3801,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,sdp_residuelle_m2 [manquant]: -0.156
97408000BL0332,97408,0.091398,0.164,1.3166,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125
97411000HY0170,97411,0.091398,0.0817,0.3116,tenure_bin*permis_bin: +0.924,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,permis_bin [10a+]: -0.450,"surface_m2 [(1239, 1.204e+04]]: -0.112"
97411000HL0033,97411,0.091398,0.787,1.4312,permis_bin [<2a]: +1.295,surface_m2*permis_bin: -0.500,piscine [true]: +0.412,rot_nu [> 0.01151]: +0.312,surface_m2 [> 1.204e+04]: -0.262
97411000HW0405,97411,0.091398,0.2589,1.2247,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"filo_pct_pauv [(0.07692, 0.1311]]: +0.089",zone_plu [U]: +0.077
97411000HM0289,97411,0.091398,0.0773,1.5083,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_bati [(0.01179, 0.01315]]: +0.111"
97411000HV0235,97411,0.091398,0.4569,1.2168,permis_bin [<2a]: +1.295,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,rot_bati [> 0.01526]: +0.182
97411000EP0182,97411,0.091398,0.3416,1.179,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,piscine [true]: +0.412,filo_pct_pauv [≤ 0.07692]: +0.136,filo_snv_pp [> 3.206e+04]: +0.103
97409000AL1911,97409,0.091398,0.0323,1.0516,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,piscine [true]: +0.412,sdp_residuelle_m2 [> 1341]: -0.148,"surface_m2 [(1239, 1.204e+04]]: -0.112"
97411000CX1863,97411,0.091398,-0.1153,1.6019,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97408000AP1651,97408,0.091398,1.0089,1.4108,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.364,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312
97412000BW1782,97412,0.091398,0.0778,1.4842,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.083
97412000BW1231,97412,0.091398,0.1115,1.4964,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.125
97412000BW0625,97412,0.091398,0.0984,1.5294,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.125
97412000BV0390,97412,0.091398,0.0445,1.5103,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97412000BL1176,97412,0.091398,0.0005,1.5458,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97409000AV1216,97409,0.091398,0.1056,1.6122,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132"
97411000DS0673,97411,0.091398,0.1606,1.5458,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195
97411000DS0674,97411,0.091398,0.1606,1.5669,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195
97408000AP1644,97408,0.091398,1.0089,1.4108,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.364,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312
97409000AV1112,97409,0.091398,0.1144,1.6122,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132"
97411000DS0839,97411,0.091398,0.1907,1.5009,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195,"rot_bati [(0.01002, 0.01179]]: +0.090"
97409000AV0858,97409,0.091398,0.0165,1.5682,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132","rot_bati [(0.002709, 0.004481]]: -0.106"
97411000EL0153,97411,0.091398,0.5321,1.0774,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,piscine [true]: +0.412,tenure_bin*rot_nu: -0.138,"rot_nu [(0.006453, 0.008753]]: +0.132"
97409000AS2073,97409,0.091398,0.0306,1.5549,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97409000AS0870,97409,0.091398,0.1066,1.369,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089",zone_plu [U]: +0.077
97411000DY0012,97411,0.091398,0.5062,1.2086,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,filo_pct_pauv [≤ 0.07692]: +0.136,"rot_nu [(0.006453, 0.008753]]: +0.132","rot_bati [(0.01315, 0.01526]]: +0.128"
97412000AV0769,97412,0.091398,0.163,1.4823,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132","rot_bati [(0.002709, 0.004481]]: -0.106"
97408000AP1652,97408,0.091398,1.0089,1.4108,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.364,tenure_bin*rot_nu: -0.326,rot_nu [> 0.01151]: +0.312
97409000AR2432,97409,0.091398,0.0287,1.6947,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01002, 0.01179]]: +0.090",zone_plu [U]: +0.077
97411000EH0142,97411,0.091398,0.7548,0.9364,permis_bin [<2a]: +1.295,"canopee_pct [(44.8, 61.2]]: -0.389",tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195
97409000AR1997,97409,0.091398,0.0859,1.5577,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090"
97412000AO0138,97412,0.091398,0.3769,1.2796,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"sdp_residuelle_m2 [(493, 719]]: -0.144"
97409000AR1995,97409,0.091398,0.094,1.4394,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97408000AR0862,97408,0.091398,0.268,0.8574,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,nu_constructible [true]: +0.195,sdp_residuelle_m2 [> 1341]: -0.148,filo_pct_pauv [≤ 0.07692]: +0.136
97409000BL0146,97409,0.091398,0.293,1.3004,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,"canopee_pct [(0.4, 1.9]]: +0.123","rot_bati [(0.002709, 0.004481]]: -0.106"
97408000AO1754,97408,0.091398,0.8559,1.028,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin [3+]: +0.319,canopee_pct [≤ 0.4]: +0.239,ndvi_moyen*zone_plu: +0.181
97408000BN0152,97408,0.091398,-0.0713,1.5335,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125
97413000CX2893,97413,0.091398,0.2957,0.9573,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,nu_constructible [true]: +0.195,filo_pct_pauv [≤ 0.07692]: +0.136,"surface_m2 [(1239, 1.204e+04]]: -0.112"
97408000AC3349,97408,0.091398,0.3257,1.2685,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97414000DN0218,97414,0.091398,0.028,1.505,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090"
97414000DN0366,97414,0.091398,0.0224,1.5121,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090"
97408000AC3350,97408,0.091398,0.3257,1.2742,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,sdp_residuelle_m2 [manquant]: -0.156,"rot_nu [(0.006453, 0.008753]]: +0.132","canopee_pct [(0.4, 1.9]]: +0.123"
97410000CD0909,97410,0.091398,0.6937,2.162,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: -1.000,zone_plu [AU]: +0.388,tenure_bin [2-3]: +0.336,rot_nu [> 0.01151]: +0.312
97411000AE0013,97411,0.091398,0.237,1.4209,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,"rot_nu [(0.001992, 0.003646]]: -0.089"
97410000AE1319,97410,0.091398,0.0204,1.4868,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97414000DR0233,97414,0.091398,-0.0514,1.6576,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97408000AC3507,97408,0.091398,0.5299,1.1851,tenure_bin [<1]: +0.892,canopee_pct [≤ 0.4]: +0.239,tenure_bin*surface_m2: +0.217,nu_constructible [true]: +0.195,tenure_bin*rot_nu: -0.138
97413000CX2890,97413,0.091398,0.3852,0.9005,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,nu_constructible [true]: +0.195,sdp_residuelle_m2 [> 1341]: -0.148
97414000DT0092,97414,0.091398,0.3041,1.248,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97410000AE0289,97410,0.091398,-0.0327,1.5335,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97410000AK0094,97410,0.091398,0.0464,1.5191,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97413000CX2858,97413,0.091398,0.1347,1.3876,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97410000AY0494,97410,0.091398,0.2397,1.2998,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97410000AW1088,97410,0.091398,-0.0844,1.5307,permis_bin [<2a]: +1.295,"rot_bati [(0.001831, 0.002709]]: -0.263",canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125
97410000CD0939,97410,0.091398,0.7753,2.1713,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: -1.000,zone_plu [AU]: +0.388,tenure_bin [2-3]: +0.336,rot_nu [> 0.01151]: +0.312
97410000BD0879,97410,0.091398,0.0894,1.6131,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97413000CY1554,97413,0.091398,0.1141,1.4623,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.083
97413000DC0480,97413,0.091398,-0.1904,1.7342,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001202, 0.001992]]: -0.155"
97411000AC0122,97411,0.091398,0.2865,1.2448,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,filo_snv_pp [> 3.206e+04]: +0.103,"rot_nu [(0.001992, 0.003646]]: -0.089","filo_pct_pauv [(0.07692, 0.1311]]: +0.089"
97413000DG0158,97413,0.091398,0.0206,1.5101,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125
97411000AD0041,97411,0.091398,0.2115,1.4346,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,"rot_nu [(0.001992, 0.003646]]: -0.089"
97408000AC2923,97408,0.091398,0.5056,1.12,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,filo_pct_pauv [≤ 0.07692]: +0.136,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.086
97411000AD0165,97411,0.091398,0.1859,1.3896,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97407000BL0226,97407,0.091398,0.0069,1.5744,permis_bin [<2a]: +1.295,rot_nu [≤ 0.001202]: -0.276,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125
97411000AD0504,97411,0.091398,-0.0809,1.5285,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,filo_pct_pauv [manquant]: -0.157
97413000DE1549,97413,0.091398,0.102,1.4874,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01179, 0.01315]]: +0.111",surface_m2*permis_bin: +0.083
97408000AC2940,97408,0.091398,0.4751,1.096,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,nu_constructible [true]: +0.195,tenure_bin*rot_nu: -0.138,"rot_nu [(0.006453, 0.008753]]: +0.132"
97414000CV0998,97414,0.091398,0.5243,1.0661,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,"canopee_pct [(18, 27.5]]: -0.168","rot_nu [(0.006453, 0.008753]]: +0.132"
97413000DE0915,97413,0.091398,0.1998,1.0066,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,canopee_pct [≤ 0.4]: +0.239,nu_constructible [true]: +0.195,sdp_residuelle_m2 [> 1341]: -0.148
97413000DE0849,97413,0.091398,0.2223,1.4123,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01179, 0.01315]]: +0.111",zone_plu [U]: +0.077
97413000DC1591,97413,0.091398,0.0575,0.8728,tenure_bin*permis_bin: +0.924,tenure_bin [<1]: +0.892,permis_bin [10a+]: -0.450,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.241
97411000AD0525,97411,0.091398,0.2317,1.4225,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,rot_bati [> 0.01526]: +0.182,"canopee_pct [(18, 27.5]]: -0.168"
97413000DC1321,97413,0.091398,-0.2466,1.7171,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001202, 0.001992]]: -0.155"
97409000BP0365,97409,0.091398,-0.0417,1.558,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97410000BE1176,97410,0.091398,0.2598,1.1883,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: +0.125,"canopee_pct [(11.9, 18]]: -0.093"
97410000CD0879,97410,0.091398,0.371,1.1237,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,"pct_bati_secteur [(0.3421, 0.4356]]: +0.123","rot_bati [(0.002709, 0.004481]]: -0.106"
97410000BW0998,97410,0.091398,-0.0452,1.684,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97401000AD1307,97401,0.091398,0.289,1.3307,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97414000DT0766,97414,0.091398,0.192,1.4657,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97414000EM1037,97414,0.091398,-0.1375,1.7827,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.083
97414000EN1580,97414,0.091398,0.1888,1.4887,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",zone_plu [U]: +0.077
97414000EN1730,97414,0.091398,0.2759,1.3242,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97414000EN2236,97414,0.091398,0.5011,1.3301,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195
97413000CX2224,97413,0.091398,0.6034,1.412,tenure_bin [<1]: +0.892,zone_plu [AU]: +0.388,tenure_bin*surface_m2: -0.241,canopee_pct [≤ 0.4]: +0.239,nu_constructible [true]: +0.195
97409000BN0470,97409,0.091398,0.1421,1.3881,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_bati [(0.002709, 0.004481]]: -0.106"
97410000BI0559,97410,0.091398,0.2496,1.5098,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,dens_bati_secteur [≤ 0.01005]: +0.156
97414000CT0038,97414,0.091398,0.0447,1.5475,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001202, 0.001992]]: -0.155",surface_m2*permis_bin: +0.125
97414000EN2983,97414,0.091398,0.2096,1.3134,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97410000AV0652,97410,0.091398,0.187,1.3128,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97414000EN3815,97414,0.091398,0.5869,1.3109,permis_bin [<2a]: +1.295,piscine [true]: +0.412,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214"
97409000BM1405,97409,0.091398,0.0946,1.5622,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97414000EN3852,97414,0.091398,0.1916,1.4067,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",zone_plu [U]: +0.077
97410000AV0653,97410,0.091398,0.1906,1.4657,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97414000CO1564,97414,0.091398,-0.0065,1.5113,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"pct_bati_secteur [(0.3421, 0.4356]]: +0.123","rot_bati [(0.002709, 0.004481]]: -0.106"
97411000AK0145,97411,0.091398,0.0271,1.6384,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,rot_bati [> 0.01526]: +0.182
97414000EL2067,97414,0.091398,-0.2027,1.769,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001202, 0.001992]]: -0.155"
97414000EL0117,97414,0.091398,-0.1946,1.7537,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001202, 0.001992]]: -0.155"
97408000AC3764,97408,0.091398,0.5979,0.9258,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,nu_constructible [true]: +0.195,tenure_bin*rot_nu: -0.138,filo_pct_pauv [≤ 0.07692]: +0.136
97413000CX2551,97413,0.091398,0.3637,0.913,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,nu_constructible [true]: +0.195,sdp_residuelle_m2 [> 1341]: -0.148
97414000EL0303,97414,0.091398,-0.1102,1.2002,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,piscine [true]: +0.412,tenure_bin*rot_nu: +0.162,"rot_nu [(0.001202, 0.001992]]: -0.155"
97409000BO0631,97409,0.091398,-0.2445,1.7342,permis_bin [<2a]: +1.295,rot_bati [≤ 0.001831]: -0.341,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97410000AV0657,97410,0.091398,0.1839,1.4708,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
