idu,vendue,T,v_recalcule,codes
97413000AV2035,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000DE1409,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000BM0227,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CC0854,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CK0129,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000CB0144,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DE0120,0,2023-05-31,18,RNE_DIRIGEANT_70
97413000CA0146,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000CU0312,0,2023-05-31,11,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000AV2197,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CU0932,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97413000CA0145,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000CX0483,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DE1258,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000DC1701,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CU0928,0,2023-05-31,15,GEO_HORS_ILE
97413000CD0554,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000CS0736,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CD0374,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97413000DD1415,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CD0547,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000CQ0866,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97413000CC0218,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CV0112,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DG0159,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97413000CD0015,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CX0961,0,2023-05-31,15,GEO_HORS_ILE
97413000CJ0325,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000BM0101,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CG0831,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97413000AV1350,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000AV0871,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97413000BM0701,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97413000CX2143,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DK0016,0,2023-05-31,18,RNE_DIRIGEANT_70
97413000CM0788,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CB0109,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CB0108,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CB0145,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DK0372,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000BH0713,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CX2003,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CJ0326,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000CC0602,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DE1091,0,2023-05-31,15,GEO_HORS_ILE
97413000DK0520,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000BM0103,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000AV1860,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97413000CD0087,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000AV1349,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97413000CF0500,0,2023-05-31,12,GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97413000DK0522,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DK0370,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CA0184,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CG0785,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CC0168,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CC0219,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DG0363,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DG0357,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BV0341,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000BK1863,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97412000BW2175,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000BD0156,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97412000BK1111,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97412000CI0388,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BM1069,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CE0788,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AH0379,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AO0726,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BY0120,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1259,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000BK1196,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97412000CK0605,0,2023-05-31,15,GEO_HORS_ILE
97412000BX0599,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000CN0138,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BM1140,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CR0698,0,2023-05-31,22,RNE_DIRIGEANT_75
97412000AZ0229,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BV0203,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000BX1355,0,2023-05-31,15,GEO_HORS_ILE
97412000CZ0558,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AH0969,0,2023-05-31,22,RNE_DIRIGEANT_75
97412000BM0149,0,2023-05-31,18,RNE_DIRIGEANT_70
97412000CN0121,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1203,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97412000BO0473,0,2023-05-31,18,FRICHE
97412000AP0099,0,2023-05-31,12,RNE_DIRIGEANT_65
97412000AM1115,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1858,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97412000BZ0647,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CW0490,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97412000AO0718,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1372,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000CE2342,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BV0104,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000CD1168,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AX1049,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1199,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BV0120,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97412000AH1154,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AH0011,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BL0613,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000AM1106,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AZ0953,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BW1605,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000BW0932,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AM1532,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000CV0757,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97412000CN0147,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BX1123,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1105,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000HE0135,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000AE0484,0,2023-05-31,12,RNE_DIRIGEANT_65
97411000AT0199,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AT0547,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000HC0314,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000HV0081,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000EZ0140,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AM0022,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BH0795,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000DT0200,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AM0377,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AZ0004,0,2023-05-31,18,RNE_DIRIGEANT_70
97411000HM0098,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BL0313,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97411000AZ0554,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BD1026,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DT0307,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BH0193,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000KE0350,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000BC0351,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AE0036,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BZ1651,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000KC0171,0,2023-05-31,12,RNE_DIRIGEANT_65
97411000AD0548,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BL0134,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HI0225,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AE0001,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000EO0196,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000AZ0680,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000CE1079,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BL0350,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HZ0070,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000KC0316,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000BL0161,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HO0559,0,2023-05-31,8,RNE_SCI_DORMANTE
97411000CT1544,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000CD1452,0,2023-05-31,12,GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000AW0668,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000IE0073,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000BL0167,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000BK0474,0,2023-05-31,12,RNE_DIRIGEANT_65
97411000BL0417,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000IB0054,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000DK0457,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000DT0305,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000EK0449,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AY0133,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BL0386,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AE0107,0,2023-05-31,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AE0187,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DT0306,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AD0002,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AH0222,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000EP0226,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BK0342,0,2023-05-31,11,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000EO0180,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000AV0469,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AZ0693,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AN0673,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AE0466,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000KC0249,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AZ0424,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000CD1039,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000EM0261,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000CM0169,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000EP0130,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000IS0560,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BE0150,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000HC0178,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000BD0737,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HA0017,0,2023-05-31,22,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_70
97411000EZ0384,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BK0093,0,2023-05-31,22,RNE_DIRIGEANT_75
97411000HS0280,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AZ0609,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000DT0182,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000HC0215,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BE0362,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AW0899,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HE0409,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AL0221,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HZ0020,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AD0391,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DT0298,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AN0120,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AE0150,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AM0335,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000DM0487,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BC0390,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HZ0011,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000IA0220,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AR0060,0,2023-05-31,11,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BZ1614,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000DL0174,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000IT0038,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000CD0912,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000ES0096,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AE0254,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000EW0086,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000CM0825,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BK0473,0,2023-05-31,12,RNE_DIRIGEANT_65
97411000DZ0172,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BE0739,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000AZ0405,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AS0676,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000HE0174,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AD0096,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BX0326,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000CM0594,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AE0317,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AE0486,0,2023-05-31,12,RNE_DIRIGEANT_65
97411000AP0113,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000HN0206,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000KC0127,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000DE0189,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000EO0163,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000HS0023,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AE0865,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000IE0068,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000BZ0945,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HT0022,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BL0315,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97411000HE0052,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AN0587,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000EO0174,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000ER0182,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000CE1073,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BP0775,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AZ0348,0,2023-05-31,18,RNE_DIRIGEANT_70
97411000IK0273,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000BP0963,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AE0313,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BC0350,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000HV0174,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000EP0171,0,2023-05-31,15,GEO_HORS_ILE
97411000AD0389,0,2023-05-31,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97411000HS0012,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000DW0195,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000EN0746,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BK0094,0,2023-05-31,22,RNE_DIRIGEANT_75
97411000AH0240,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000AK0100,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BE0646,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BD0341,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000EO0101,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AD0158,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000HV0179,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000KE0028,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AZ0617,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AZ0140,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AN0092,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000KA0235,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AN0253,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000BD1096,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000AN0283,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AL0160,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000HC0144,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000EK0166,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000BZ1645,0,2023-05-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000CT1609,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000BP0714,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000CT1623,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000IK0271,0,2023-05-31,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000AE0080,0,2023-05-31,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97411000BL0249,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AN0278,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AE0145,0,2023-05-31,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97411000AN0330,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BL0026,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000HW0462,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000BL0248,0,2023-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DK0458,0,2023-05-31,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
