idu,partition,date_vente,v_at_T,owner_type,pts_A,pts_B,pts_C,pts_D,pts_E,codes
97404000AP0191,ACHETEUR_PROBABLE,2023-11-23,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97416000DM0602,ACHETEUR_PROBABLE,2024-10-01,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97411000HA0124,VENDEUR_CERTAIN,2025-10-21,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000BZ0631,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AD0627,VENDEUR_CERTAIN,2025-05-26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97412000BH0747,VENDEUR_CERTAIN,2025-10-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AS1351,VENDEUR_CERTAIN,2025-05-15,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97413000DC0503,VENDEUR_CERTAIN,2025-08-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97413000DC0542,VENDEUR_CERTAIN,2025-08-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97409000AP1819,ACHETEUR_PROBABLE,2024-03-20,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000EM0286,VENDEUR_CERTAIN,2025-08-12,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97414000EO0644,ACHETEUR_PROBABLE,2024-09-24,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AW0693,ACHETEUR_PROBABLE,2024-03-18,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000HI1125,VENDEUR_CERTAIN,2025-04-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX2665,VENDEUR_CERTAIN,2025-04-25,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97422000BW3474,ACHETEUR_PROBABLE,2024-12-24,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000AO0557,ACHETEUR_PROBABLE,2023-09-21,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CR1042,ACHETEUR_PROBABLE,2024-06-13,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000EH0394,ACHETEUR_PROBABLE,2024-08-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000AV0781,ACHETEUR_PROBABLE,2023-02-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX1880,VENDEUR_CERTAIN,2025-09-22,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97415000BZ0644,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AB0203,ACHETEUR_PROBABLE,2023-04-14,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000BI0631,ACHETEUR_PROBABLE,2023-12-05,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CT2922,VENDEUR_CERTAIN,2025-04-16,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97411000HM0035,ACHETEUR_PROBABLE,2023-12-12,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0128,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000BS0735,ACHETEUR_PROBABLE,2023-12-13,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97416000DT0123,VENDEUR_CERTAIN,2025-01-03,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97409000AX1088,VENDEUR_CERTAIN,2025-02-07,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97413000DC1699,VENDEUR_CERTAIN,2025-09-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX2545,VENDEUR_CERTAIN,2025-09-22,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97408000AP1489,ACHETEUR_PROBABLE,2023-12-15,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000DS0394,ACHETEUR_PROBABLE,2023-12-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BI0477,ACHETEUR_PROBABLE,2023-07-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97408000AP1492,ACHETEUR_PROBABLE,2023-12-15,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BM0303,ACHETEUR_PROBABLE,2023-05-26,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97409000BM1413,ACHETEUR_PROBABLE,2023-12-08,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AK0483,ACHETEUR_PROBABLE,2024-11-06,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000EV0903,ACHETEUR_PROBABLE,2024-02-08,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000CM2349,ACHETEUR_PROBABLE,2024-11-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000EL0679,ACHETEUR_PROBABLE,2024-08-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EI1012,ACHETEUR_PROBABLE,2024-01-10,16,pm,0,12,4,0,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4
97410000BV0357,ACHETEUR_PROBABLE,2023-10-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AI0016,ACHETEUR_PROBABLE,2024-11-25,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000AT0703,ACHETEUR_PROBABLE,2023-09-08,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97412000BW1916,ACHETEUR_PROBABLE,2023-12-29,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000BD0133,ACHETEUR_PROBABLE,2024-06-28,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97416000CS1320,VENDEUR_CERTAIN,2025-01-07,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AT0628,ACHETEUR_PROBABLE,2023-03-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97419000AP0417,ACHETEUR_PROBABLE,2024-07-10,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97414000CH1909,ACHETEUR_PROBABLE,2023-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AB1896,ACHETEUR_PROBABLE,2023-07-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DE0134,ACHETEUR_PROBABLE,2023-02-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AB1755,ACHETEUR_PROBABLE,2023-07-11,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AI0972,ACHETEUR_PROBABLE,2024-08-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000BZ1516,VENDEUR_CERTAIN,2025-03-14,41,pm,0,18,15,8,0,RNE_DIRIGEANT_70:18;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97422000BW3429,ACHETEUR_PROBABLE,2023-07-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AM0089,ACHETEUR_PROBABLE,2024-12-16,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97416000DZ0582,VENDEUR_CERTAIN,2025-02-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AY1505,ACHETEUR_PROBABLE,2024-12-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000DC0557,VENDEUR_CERTAIN,2025-08-27,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97408000AM1279,ACHETEUR_PROBABLE,2024-03-15,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000CS1588,VENDEUR_CERTAIN,2025-01-09,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AY0671,ACHETEUR_PROBABLE,2023-06-30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CX2198,VENDEUR_CERTAIN,2025-08-18,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97414000CM0218,ACHETEUR_PROBABLE,2024-12-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CZ0043,ACHETEUR_PROBABLE,2023-01-18,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97411000BE0272,VENDEUR_CERTAIN,2025-11-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000CM0323,ACHETEUR_PROBABLE,2024-12-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CY0128,ACHETEUR_PROBABLE,2024-07-31,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000CC0897,ACHETEUR_PROBABLE,2023-01-31,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97411000AZ0010,ACHETEUR_PROBABLE,2023-12-21,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CX0823,ACHETEUR_PROBABLE,2023-12-01,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97410000AT0627,ACHETEUR_PROBABLE,2023-03-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AT2300,VENDEUR_CERTAIN,2025-04-30,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97411000DW0146,ACHETEUR_PROBABLE,2024-11-28,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97410000AS1465,VENDEUR_CERTAIN,2025-02-24,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97416000CX1430,ACHETEUR_PROBABLE,2023-06-20,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97415000CM2358,ACHETEUR_PROBABLE,2024-11-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AP1821,ACHETEUR_PROBABLE,2024-03-20,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AY0023,ACHETEUR_PROBABLE,2024-06-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97408000BO0384,VENDEUR_CERTAIN,2025-12-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BC1870,ACHETEUR_PROBABLE,2023-12-29,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AI1001,ACHETEUR_PROBABLE,2023-12-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EK0567,ACHETEUR_PROBABLE,2023-03-24,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AS1266,ACHETEUR_PROBABLE,2024-07-08,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000BZ0129,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000AS1872,ACHETEUR_PROBABLE,2024-11-08,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0588,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97413000BH0935,ACHETEUR_PROBABLE,2024-07-03,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000BO0477,VENDEUR_CERTAIN,2025-06-17,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000HN0800,VENDEUR_CERTAIN,2025-04-15,35,pm,0,12,15,8,0,RNE_DIRIGEANT_65:12;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97421000AP0433,VENDEUR_CERTAIN,2025-07-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AY0312,ACHETEUR_PROBABLE,2024-02-13,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AN0241,VENDEUR_CERTAIN,2025-03-28,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AR2565,VENDEUR_CERTAIN,2025-04-25,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97415000CZ0275,ACHETEUR_PROBABLE,2024-07-12,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000ER1472,ACHETEUR_PROBABLE,2023-01-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BE1494,ACHETEUR_PROBABLE,2023-04-26,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97418000AP2355,ACHETEUR_PROBABLE,2024-10-07,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CX1373,VENDEUR_CERTAIN,2025-03-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AM0922,ACHETEUR_PROBABLE,2023-10-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CM2360,ACHETEUR_PROBABLE,2024-11-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AH1768,VENDEUR_CERTAIN,2025-04-17,23,pm,0,8,15,0,0,RNE_SCI_DORMANTE:8;GEO_HORS_ILE:15
97415000CM2363,ACHETEUR_PROBABLE,2024-11-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97411000AM0149,ACHETEUR_PROBABLE,2023-01-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97409000BE0646,ACHETEUR_PROBABLE,2024-12-31,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AT0728,ACHETEUR_PROBABLE,2024-02-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000BE0458,ACHETEUR_PROBABLE,2023-06-06,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97423000AC0030,ACHETEUR_PROBABLE,2024-01-09,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97415000EX0378,VENDEUR_CERTAIN,2025-01-17,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000ES1666,ACHETEUR_PROBABLE,2024-12-23,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DS0102,ACHETEUR_PROBABLE,2024-11-19,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97415000DP0828,ACHETEUR_PROBABLE,2024-08-30,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97423000AK1232,ACHETEUR_PROBABLE,2023-06-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0874,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97408000AP1519,ACHETEUR_PROBABLE,2024-03-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BE1447,VENDEUR_CERTAIN,2025-07-23,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97416000EW0234,ACHETEUR_PROBABLE,2024-02-29,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97417000AI0127,ACHETEUR_PROBABLE,2024-05-22,20,pm,0,8,4,8,0,RNE_SCI_DORMANTE:8;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000CM2343,ACHETEUR_PROBABLE,2024-11-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0921,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000DM0413,ACHETEUR_PROBABLE,2023-10-27,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97416000CS1330,VENDEUR_CERTAIN,2025-03-19,24,pm,0,12,4,8,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AW1167,ACHETEUR_PROBABLE,2023-07-03,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97422000BE2799,ACHETEUR_PROBABLE,2024-02-06,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CW1943,ACHETEUR_PROBABLE,2024-01-30,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000DH0229,ACHETEUR_PROBABLE,2023-06-01,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97407000AE0737,ACHETEUR_PROBABLE,2023-02-20,4,pm,0,0,4,0,0,GEO_AUTRE_COMMUNE:4
97412000BR0196,ACHETEUR_PROBABLE,2024-05-06,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97413000DB0440,ACHETEUR_PROBABLE,2023-05-26,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BD1166,ACHETEUR_PROBABLE,2024-05-29,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AZ0014,VENDEUR_CERTAIN,2025-03-31,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97412000BO0536,ACHETEUR_PROBABLE,2024-12-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000BZ0638,ACHETEUR_PROBABLE,2024-12-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AL0180,ACHETEUR_PROBABLE,2024-11-18,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97416000EV1518,ACHETEUR_PROBABLE,2023-09-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BC1448,VENDEUR_CERTAIN,2025-05-28,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000DS0551,ACHETEUR_PROBABLE,2023-03-27,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000BC0095,ACHETEUR_PROBABLE,2024-12-17,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97419000AI0499,ACHETEUR_PROBABLE,2024-09-24,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97409000AP1833,ACHETEUR_PROBABLE,2023-12-28,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AV0691,ACHETEUR_PROBABLE,2023-01-06,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97414000DN0088,VENDEUR_CERTAIN,2025-06-10,50,pm,0,25,0,25,0,RNE_CESSATION:25;FRICHE:18;DVF_TENURE_OBS5:7
97416000CS1219,ACHETEUR_PROBABLE,2023-09-28,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CV1873,ACHETEUR_PROBABLE,2023-12-05,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97415000DE0550,ACHETEUR_PROBABLE,2023-04-28,16,pm,0,12,4,0,0,RNE_DIRIGEANT_65:12;GEO_AUTRE_COMMUNE:4
97411000AW0631,VENDEUR_CERTAIN,2025-10-22,16,pm,0,8,0,8,0,RNE_SCI_DORMANTE:8;DVF_TENURE_OBS5:8
97411000HS0216,ACHETEUR_PROBABLE,2023-03-02,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AT2326,VENDEUR_CERTAIN,2025-08-20,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97418000AT2404,ACHETEUR_PROBABLE,2024-03-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97407000AH0257,ACHETEUR_PROBABLE,2023-06-16,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AR1755,ACHETEUR_PROBABLE,2024-05-07,23,pm,0,0,15,8,0,GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97419000AW0197,ACHETEUR_PROBABLE,2023-04-25,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97415000HK0388,ACHETEUR_PROBABLE,2024-05-29,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97423000AB1931,ACHETEUR_PROBABLE,2024-01-04,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97406000AM0352,ACHETEUR_PROBABLE,2023-12-28,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000CY0054,ACHETEUR_PROBABLE,2023-09-22,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97422000CD0348,ACHETEUR_PROBABLE,2023-10-12,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97415000DI0872,ACHETEUR_PROBABLE,2023-05-19,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000AT2331,VENDEUR_CERTAIN,2025-02-18,18,pm,10,0,0,8,0,BODACC_CESSION_FONDS:10;DVF_TENURE_OBS5:8
97417000AT0330,ACHETEUR_PROBABLE,2023-04-17,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97411000DP0386,ACHETEUR_PROBABLE,2023-01-25,8,pm,0,8,0,0,0,RNE_SCI_DORMANTE:8
97417000AO0549,ACHETEUR_PROBABLE,2023-09-21,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97403000AS1785,ACHETEUR_PROBABLE,2024-02-27,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000BC0287,VENDEUR_CERTAIN,2025-11-19,20,pm,0,8,4,8,0,RNE_SCI_DORMANTE:8;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000EX1901,ACHETEUR_PROBABLE,2024-12-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000CX1365,VENDEUR_CERTAIN,2025-03-20,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97416000IK0132,ACHETEUR_PROBABLE,2023-07-03,20,pm,0,12,0,8,0,RNE_DIRIGEANT_65:12;DVF_TENURE_OBS5:8
97414000DN0590,VENDEUR_CERTAIN,2025-11-27,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97418000BK0060,ACHETEUR_PROBABLE,2023-11-15,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97411000HW0178,VENDEUR_CERTAIN,2025-02-19,22,pm,0,18,4,0,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4
97412000BO0535,ACHETEUR_PROBABLE,2024-12-10,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97412000CN0149,ACHETEUR_PROBABLE,2024-03-01,12,pm,0,0,4,8,0,GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
