idu,commune,siren,dirigeant_age,sci_dormante,horizon
97407000AE0082,Le Port,335258034,74,False,3-7 ans
97407000AE0107,Le Port,449273366,76,False,3-7 ans
97407000AE0199,Le Port,534729207,83,False,3-7 ans
97407000AE0200,Le Port,322848623,107,False,3-7 ans
97407000AE0201,Le Port,322848623,107,False,3-7 ans
97407000AE0202,Le Port,322848623,107,False,3-7 ans
97407000AE0203,Le Port,322848623,107,False,3-7 ans
97407000AE0213,Le Port,330565896,79,False,3-7 ans
97407000AE0222,Le Port,335258034,74,False,3-7 ans
97407000AE0234,Le Port,377643762,71,False,3-7 ans
97407000AE0294,Le Port,510854797,74,False,3-7 ans
97407000AE0313,Le Port,753764620,72,False,3-7 ans
97407000AE0316,Le Port,753764620,72,False,3-7 ans
97407000AE0414,Le Port,492077847,83,False,3-7 ans
97407000AE0440,Le Port,492077847,83,False,3-7 ans
97407000AE0448,Le Port,316678846,81,False,3-7 ans
97407000AE0459,Le Port,492077847,83,False,3-7 ans
97407000AE0460,Le Port,327336475,80,False,3-7 ans
97407000AE0610,Le Port,323088427,104,False,3-7 ans
97407000AE0613,Le Port,323088427,104,False,3-7 ans
97407000AE0618,Le Port,335258034,74,False,3-7 ans
97407000AE0641,Le Port,950638544,87,False,3-7 ans
97407000AE0642,Le Port,950638544,87,False,3-7 ans
97407000AE0643,Le Port,950638544,87,False,3-7 ans
97407000AE0644,Le Port,950638544,87,False,3-7 ans
97407000AE0758,Le Port,881373385,71,False,3-7 ans
97407000AH0164,Le Port,351549324,82,False,3-7 ans
97407000AH0348,Le Port,414219956,76,False,3-7 ans
97407000AH0949,Le Port,452216039,72,False,3-7 ans
97407000AH0951,Le Port,332469188,72,False,3-7 ans
97407000AH0954,Le Port,332469188,72,False,3-7 ans
97407000AI0245,Le Port,316678846,81,False,3-7 ans
97407000AI0246,Le Port,316678846,81,False,3-7 ans
97407000AI0326,Le Port,331024802,73,False,3-7 ans
97407000AI0329,Le Port,331024802,73,False,3-7 ans
97407000AI0330,Le Port,331024802,73,False,3-7 ans
97407000AI0574,Le Port,383968716,80,False,3-7 ans
97407000AI0634,Le Port,384084125,95,False,3-7 ans
97407000AI0635,Le Port,384084125,95,False,3-7 ans
97407000AI0656,Le Port,807842083,79,False,3-7 ans
97407000AI0664,Le Port,390397958,72,False,3-7 ans
97407000AI0709,Le Port,384084125,95,False,3-7 ans
97407000AI0710,Le Port,384084125,95,False,3-7 ans
97407000AI0711,Le Port,331024802,73,False,3-7 ans
97407000AI1259,Le Port,802191320,70,False,3-7 ans
97407000AI1265,Le Port,802191320,70,False,3-7 ans
97407000AI1649,Le Port,753764620,72,False,3-7 ans
97407000AI1827,Le Port,350633830,73,False,3-7 ans
97407000AI1829,Le Port,350633830,73,False,3-7 ans
97407000AK1110,Le Port,502904469,70,False,3-7 ans
97407000AK1313,Le Port,502904469,70,False,3-7 ans
97407000AL0001,Le Port,377643762,71,False,3-7 ans
97407000AL0019,Le Port,327336475,80,False,3-7 ans
97407000AL0045,Le Port,510968035,84,False,3-7 ans
97407000AL0046,Le Port,510968035,84,False,3-7 ans
97407000AL0139,Le Port,823876065,72,False,3-7 ans
97407000AL0505,Le Port,494615339,72,False,3-7 ans
97407000AL0506,Le Port,494615339,72,False,3-7 ans
97407000AL0509,Le Port,316678846,81,False,3-7 ans
97407000AL0583,Le Port,377643762,71,False,3-7 ans
97407000AL0615,Le Port,331024802,73,False,3-7 ans
97407000AL1384,Le Port,433221876,85,False,3-7 ans
97407000AL1419,Le Port,390397958,72,False,3-7 ans
97407000AL1426,Le Port,841574692,75,False,3-7 ans
97407000AL1479,Le Port,489799247,70,False,3-7 ans
97407000AL1480,Le Port,489799247,70,False,3-7 ans
97407000AL1593,Le Port,823876065,72,False,3-7 ans
97407000AL1600,Le Port,823876065,72,False,3-7 ans
97407000AL1602,Le Port,823876065,72,False,3-7 ans
97407000AL1605,Le Port,823876065,72,False,3-7 ans
97407000AM0141,Le Port,421362302,84,False,3-7 ans
97407000AM0874,Le Port,531199545,75,False,3-7 ans
97407000AO0108,Le Port,982487191,74,False,3-7 ans
97407000AO1391,Le Port,409607330,70,False,3-7 ans
97407000AO1515,Le Port,800881849,71,False,3-7 ans
97407000AT0038,Le Port,453744112,74,False,3-7 ans
97407000AT0039,Le Port,453744112,74,False,3-7 ans
97407000AT0040,Le Port,483262283,74,False,3-7 ans
97407000AT0042,Le Port,453744112,74,False,3-7 ans
97407000AT0118,Le Port,345041917,77,False,3-7 ans
97407000AV0003,Le Port,533657961,73,False,3-7 ans
97407000AV0008,Le Port,316866516,85,False,3-7 ans
97407000AV0016,Le Port,435240239,81,False,3-7 ans
97407000AV0051,Le Port,320816069,72,False,3-7 ans
97407000AV0056,Le Port,338123086,74,False,3-7 ans
97407000AV0057,Le Port,338123086,74,False,3-7 ans
97407000AV0059,Le Port,453449860,76,False,3-7 ans
97407000AV0060,Le Port,419404439,70,False,3-7 ans
97407000AV0065,Le Port,451308993,76,False,3-7 ans
97407000AV0068,Le Port,407506112,78,False,3-7 ans
97407000AV0086,Le Port,342994316,77,False,3-7 ans
97407000AV0090,Le Port,310837240,78,False,3-7 ans
97407000AV0091,Le Port,310837240,78,False,3-7 ans
97407000AV0092,Le Port,310837240,78,False,3-7 ans
97407000AV0093,Le Port,310837240,78,False,3-7 ans
97407000AV0099,Le Port,325921948,78,False,3-7 ans
97407000AV0114,Le Port,310862917,76,False,3-7 ans
97407000AV0115,Le Port,488563966,82,False,3-7 ans
97407000AV0119,Le Port,316678846,81,False,3-7 ans
97407000AV0122,Le Port,310836952,76,False,3-7 ans
97407000AV0127,Le Port,339757296,75,False,3-7 ans
97407000AV0128,Le Port,339757296,75,False,3-7 ans
97407000AV0133,Le Port,338644552,75,False,3-7 ans
97407000AV0165,Le Port,327168043,86,False,3-7 ans
97407000AV0166,Le Port,327168043,86,False,3-7 ans
97407000AV0169,Le Port,327168043,86,False,3-7 ans
97407000AV0201,Le Port,316866516,85,False,3-7 ans
97407000AV0237,Le Port,451308993,76,False,3-7 ans
97407000AV0238,Le Port,420507857,84,False,3-7 ans
97407000AV0239,Le Port,420507857,84,False,3-7 ans
97407000AV0274,Le Port,821151552,76,False,3-7 ans
97407000AV0285,Le Port,316866516,85,False,3-7 ans
97407000AV0294,Le Port,821151552,76,False,3-7 ans
97407000AV0295,Le Port,821151552,76,False,3-7 ans
97407000AV0296,Le Port,310850078,74,False,3-7 ans
97407000AV0297,Le Port,310850078,74,False,3-7 ans
97407000AX0079,Le Port,354023566,77,False,3-7 ans
97407000AX0080,Le Port,354023566,77,False,3-7 ans
97407000AX0095,Le Port,378962856,91,False,3-7 ans
97407000AY0145,Le Port,889629168,84,False,3-7 ans
97407000AY0151,Le Port,505373548,71,False,3-7 ans
97407000AY0217,Le Port,505373548,71,False,3-7 ans
97407000AZ0007,Le Port,310865100,91,False,3-7 ans
97407000AZ0009,Le Port,404695900,75,False,3-7 ans
97407000AZ0010,Le Port,404695900,75,False,3-7 ans
97407000AZ0014,Le Port,310863626,73,False,3-7 ans
97407000AZ0015,Le Port,387896749,77,False,3-7 ans
97407000AZ0016,Le Port,387896749,77,False,3-7 ans
97407000AZ0017,Le Port,389136474,91,False,3-7 ans
97407000AZ0018,Le Port,389136474,91,False,3-7 ans
97407000AZ0021,Le Port,310879424,75,False,3-7 ans
97407000AZ0030,Le Port,422991216,73,False,3-7 ans
97407000AZ0036,Le Port,399695071,76,False,3-7 ans
97407000AZ0039,Le Port,354023566,77,False,3-7 ans
97407000AZ0073,Le Port,310879424,75,False,3-7 ans
97407000AZ0078,Le Port,483634648,74,False,3-7 ans
97407000AZ0080,Le Port,401345947,73,False,3-7 ans
97407000AZ0103,Le Port,422991216,73,False,3-7 ans
97407000AZ0104,Le Port,483634648,74,False,3-7 ans
97407000AZ0160,Le Port,791815053,73,False,3-7 ans
97407000AZ0162,Le Port,791815053,73,False,3-7 ans
97407000AZ0180,Le Port,345022651,70,False,3-7 ans
97407000AZ0195,Le Port,413517004,73,False,3-7 ans
97407000AZ0196,Le Port,413517004,73,False,3-7 ans
97407000AZ0197,Le Port,413517004,73,False,3-7 ans
97407000BB0085,Le Port,383968716,80,False,3-7 ans
97407000BB0088,Le Port,383968716,80,False,3-7 ans
97407000BI0153,Le Port,803687243,72,False,3-7 ans
97407000BI0154,Le Port,435358064,79,False,3-7 ans
97407000BI0348,Le Port,820238707,74,False,3-7 ans
97407000BI0350,Le Port,820238707,74,False,3-7 ans
97407000BL0129,Le Port,521924019,75,False,3-7 ans
97407000BL0220,Le Port,789410750,79,False,3-7 ans
97407000BL0221,Le Port,503342487,81,False,3-7 ans
97407000BL0234,Le Port,353681869,86,False,3-7 ans
97407000BL0239,Le Port,980318752,71,False,3-7 ans
97407000BL0244,Le Port,389519984,84,False,3-7 ans
97407000BL0247,Le Port,351734751,87,False,3-7 ans
97407000BL0248,Le Port,351734751,87,False,3-7 ans
97407000BM0010,Le Port,444764096,75,False,3-7 ans
97407000BM0041,Le Port,444764096,75,False,3-7 ans
97408000AB0055,La Possession,329264899,84,False,3-7 ans
97408000AC1049,La Possession,829905108,78,False,3-7 ans
97408000AC1352,La Possession,323088427,104,False,3-7 ans
97408000AC1665,La Possession,412103632,84,False,3-7 ans
97408000AC1667,La Possession,412103632,84,False,3-7 ans
97408000AC1800,La Possession,448326348,80,False,3-7 ans
97408000AC1801,La Possession,410207393,80,False,3-7 ans
97408000AC2221,La Possession,487529745,86,False,3-7 ans
97408000AC2272,La Possession,451736664,77,False,3-7 ans
97408000AC2343,La Possession,421631219,73,False,3-7 ans
97408000AC2344,La Possession,421631219,73,False,3-7 ans
97408000AC2348,La Possession,451736664,77,False,3-7 ans
97408000AC2455,La Possession,443565023,76,False,3-7 ans
97408000AC2461,La Possession,443565023,76,False,3-7 ans
97408000AC2478,La Possession,443565023,76,False,3-7 ans
97408000AC2479,La Possession,443565023,76,False,3-7 ans
97408000AC2482,La Possession,443565023,76,False,3-7 ans
97408000AC2857,La Possession,819078122,76,False,3-7 ans
97408000AC2873,La Possession,819078122,76,False,3-7 ans
97408000AC2919,La Possession,433862885,78,False,3-7 ans
97408000AC3424,La Possession,984384420,71,False,3-7 ans
97408000AC3431,La Possession,490988177,72,False,3-7 ans
97408000AC3432,La Possession,490988177,72,False,3-7 ans
97408000AC3433,La Possession,490988177,72,False,3-7 ans
97408000AC3434,La Possession,984384420,71,False,3-7 ans
97408000AC3634,La Possession,912407566,75,False,3-7 ans
97408000AC3637,La Possession,912407566,75,False,3-7 ans
97408000AC3640,La Possession,912407566,75,False,3-7 ans
97408000AC3641,La Possession,912407566,75,False,3-7 ans
97408000AC3645,La Possession,345400089,82,False,3-7 ans
97408000AM0313,La Possession,841574692,75,False,3-7 ans
97408000AM0644,La Possession,443165865,73,False,3-7 ans
97408000AN0145,La Possession,378129043,86,False,3-7 ans
97408000AN0146,La Possession,378129043,86,False,3-7 ans
97408000AN0325,La Possession,378129043,86,False,3-7 ans
97408000AN0326,La Possession,378129043,86,False,3-7 ans
97408000AN0678,La Possession,378129043,86,False,3-7 ans
97408000AN0679,La Possession,378129043,86,False,3-7 ans
97408000AN0765,La Possession,889318325,73,False,3-7 ans
97408000AN0992,La Possession,479317034,73,False,3-7 ans
97408000AN0994,La Possession,329890214,73,False,3-7 ans
97408000AN1173,La Possession,378129043,86,False,3-7 ans
97408000AN1175,La Possession,378129043,86,False,3-7 ans
97408000AN1486,La Possession,488054628,73,False,3-7 ans
97408000AN1487,La Possession,488054628,73,False,3-7 ans
97408000AN1488,La Possession,488054628,73,False,3-7 ans
97408000AN1489,La Possession,488054628,73,False,3-7 ans
97408000AN1694,La Possession,930651534,73,False,3-7 ans
97408000AN1706,La Possession,930651534,73,False,3-7 ans
97408000AN1726,La Possession,329890214,73,False,3-7 ans
97408000AN1727,La Possession,432137560,73,False,3-7 ans
97408000AN1728,La Possession,329890214,73,False,3-7 ans
97408000AN1781,La Possession,811266196,71,False,3-7 ans
97408000AN1852,La Possession,498996750,79,False,3-7 ans
97408000AN1893,La Possession,423591411,70,False,3-7 ans
97408000AN1894,La Possession,423591411,70,False,3-7 ans
97408000AN1895,La Possession,423591411,70,False,3-7 ans
97408000AN1959,La Possession,811266196,71,False,3-7 ans
97408000AO0706,La Possession,800336919,71,False,3-7 ans
97408000AO0915,La Possession,423789973,75,False,3-7 ans
97408000AO0917,La Possession,407518471,75,False,3-7 ans
97408000AO0919,La Possession,423789973,75,False,3-7 ans
97408000AO0939,La Possession,417532728,79,False,3-7 ans
97408000AO1557,La Possession,750656498,84,False,3-7 ans
97408000AO1563,La Possession,750656498,84,False,3-7 ans
97408000AO1731,La Possession,351081781,76,False,3-7 ans
97408000AP0101,La Possession,439394560,89,False,3-7 ans
97408000AP0279,La Possession,403047202,72,False,3-7 ans
97408000AP0280,La Possession,403047202,72,False,3-7 ans
97408000AP0293,La Possession,403047202,72,False,3-7 ans
97408000AP0294,La Possession,403047202,72,False,3-7 ans
97408000AP0295,La Possession,403047202,72,False,3-7 ans
97408000AP0872,La Possession,485337646,74,False,3-7 ans
97408000AP0873,La Possession,485337646,74,False,3-7 ans
97408000AP0877,La Possession,485337646,74,False,3-7 ans
97408000AP0963,La Possession,485337646,74,False,3-7 ans
97408000AP0966,La Possession,485337646,74,False,3-7 ans
97408000AP0969,La Possession,485337646,74,False,3-7 ans
97408000AP1156,La Possession,403047202,72,False,3-7 ans
97408000AP1204,La Possession,403047202,72,False,3-7 ans
97408000AP1225,La Possession,403047202,72,False,3-7 ans
97408000AP1227,La Possession,403047202,72,False,3-7 ans
97408000AP1228,La Possession,403047202,72,False,3-7 ans
97408000AR0400,La Possession,428095723,72,False,3-7 ans
97408000AR0432,La Possession,450252150,87,False,3-7 ans
97408000AR0681,La Possession,450252150,87,False,3-7 ans
97408000AR1114,La Possession,823893078,72,False,3-7 ans
97408000AR1281,La Possession,450252150,87,False,3-7 ans
97408000AS0518,La Possession,453409864,72,False,3-7 ans
97408000AT0335,La Possession,837791847,75,False,3-7 ans
97408000AT0563,La Possession,352416705,76,False,3-7 ans
97408000AT0564,La Possession,352416705,76,False,3-7 ans
97408000AT0737,La Possession,352416705,76,False,3-7 ans
97408000AT0930,La Possession,379826597,79,False,3-7 ans
97408000AT0932,La Possession,379826597,79,False,3-7 ans
97408000AT1176,La Possession,420053217,70,False,3-7 ans
97408000AT1327,La Possession,428095723,72,False,3-7 ans
97408000AT1427,La Possession,792588337,72,False,3-7 ans
97408000AT2080,La Possession,837791847,75,False,3-7 ans
97408000AT2084,La Possession,837791847,75,False,3-7 ans
97408000AV1045,La Possession,500857594,80,False,3-7 ans
97408000AV1050,La Possession,500857594,80,False,3-7 ans
97408000AV1052,La Possession,500857594,80,False,3-7 ans
97408000AV1064,La Possession,500857594,80,False,3-7 ans
97408000AV1067,La Possession,500857594,80,False,3-7 ans
97408000AV1071,La Possession,500857594,80,False,3-7 ans
97408000AV1072,La Possession,500857594,80,False,3-7 ans
97408000AV1074,La Possession,500857594,80,False,3-7 ans
97408000AV1075,La Possession,500857594,80,False,3-7 ans
97408000AW0185,La Possession,352841449,72,False,3-7 ans
97408000AX0004,La Possession,329264899,84,False,3-7 ans
97408000AX0176,La Possession,329264899,84,False,3-7 ans
97408000AX0179,La Possession,329264899,84,False,3-7 ans
97408000AX0180,La Possession,329264899,84,False,3-7 ans
97408000AX0181,La Possession,329264899,84,False,3-7 ans
97408000AX0217,La Possession,329264899,84,False,3-7 ans
97408000BK0018,La Possession,423717230,84,False,3-7 ans
97408000BK0035,La Possession,837753433,71,False,3-7 ans
97408000BK0036,La Possession,837753433,71,False,3-7 ans
97408000BK0176,La Possession,320816069,72,False,3-7 ans
97408000BK0398,La Possession,421709064,85,False,3-7 ans
97408000BL0325,La Possession,351870597,83,False,3-7 ans
97408000BL0326,La Possession,351870597,83,False,3-7 ans
97408000BL0327,La Possession,351870597,83,False,3-7 ans
97408000BL0328,La Possession,351870597,83,False,3-7 ans
97408000BM0043,La Possession,351627997,73,False,3-7 ans
97408000BM0063,La Possession,789438256,80,False,3-7 ans
97408000BM0095,La Possession,410207393,80,False,3-7 ans
97408000BM0096,La Possession,410207393,80,False,3-7 ans
97408000BM0139,La Possession,478529001,70,False,3-7 ans
97408000BM0786,La Possession,980243554,75,False,3-7 ans
97408000BN0064,La Possession,414477075,98,False,3-7 ans
97408000BN0169,La Possession,379773138,75,False,3-7 ans
97408000BN0175,La Possession,378953525,71,False,3-7 ans
97408000BO0154,La Possession,500590666,75,False,3-7 ans
97408000BO0158,La Possession,351627997,73,False,3-7 ans
97408000BO0238,La Possession,498666304,83,False,3-7 ans
97408000BO0240,La Possession,498666304,83,False,3-7 ans
97408000BO0400,La Possession,351627997,73,False,3-7 ans
97408000BO0401,La Possession,351627997,73,False,3-7 ans
97408000BO0403,La Possession,351285606,73,False,3-7 ans
97408000BP0009,La Possession,339918708,74,False,3-7 ans
97408000BP0074,La Possession,491814901,74,False,3-7 ans
97408000BP0142,La Possession,421062332,79,False,3-7 ans
97408000BR0004,La Possession,751120445,76,False,3-7 ans
97408000BR0124,La Possession,430475376,72,False,3-7 ans
97408000BR0138,La Possession,338808066,72,False,3-7 ans
97408000BR0141,La Possession,489932194,78,False,3-7 ans
97408000BR0151,La Possession,330368291,85,False,3-7 ans
97408000BR0154,La Possession,404288888,76,False,3-7 ans
97408000BR0156,La Possession,403359763,74,False,3-7 ans
97408000BR0158,La Possession,330368291,85,False,3-7 ans
97408000BR0169,La Possession,524868015,74,False,3-7 ans
97408000BR0189,La Possession,325194876,79,False,3-7 ans
97409000AB0004,Saint-André,310862131,76,False,3-7 ans
97409000AB0006,Saint-André,310862131,76,False,3-7 ans
97409000AB0007,Saint-André,310862131,76,False,3-7 ans
97409000AB0009,Saint-André,310862131,76,False,3-7 ans
97409000AB0010,Saint-André,310862131,76,False,3-7 ans
97409000AB0011,Saint-André,310862131,76,False,3-7 ans
97409000AB0012,Saint-André,310862131,76,False,3-7 ans
97409000AB0013,Saint-André,310862131,76,False,3-7 ans
97409000AB0014,Saint-André,310862131,76,False,3-7 ans
97409000AB0015,Saint-André,310862131,76,False,3-7 ans
97409000AB0019,Saint-André,310862131,76,False,3-7 ans
97409000AB0020,Saint-André,310862131,76,False,3-7 ans
97409000AB0188,Saint-André,310862131,76,False,3-7 ans
97409000AB0316,Saint-André,310862131,76,False,3-7 ans
97409000AB0337,Saint-André,310862131,76,False,3-7 ans
97409000AB0438,Saint-André,385262613,75,False,3-7 ans
97409000AB0439,Saint-André,385262613,75,False,3-7 ans
97409000AB0570,Saint-André,310862131,76,False,3-7 ans
97409000AB0616,Saint-André,503743338,75,False,3-7 ans
97409000AB0617,Saint-André,503743338,75,False,3-7 ans
97409000AB0657,Saint-André,310862131,76,False,3-7 ans
97409000AB0750,Saint-André,310862131,76,False,3-7 ans
97409000AB0751,Saint-André,310862131,76,False,3-7 ans
97409000AB0752,Saint-André,310862131,76,False,3-7 ans
97409000AB0753,Saint-André,310862131,76,False,3-7 ans
97409000AB0920,Saint-André,310862131,76,False,3-7 ans
97409000AB0921,Saint-André,310862131,76,False,3-7 ans
97409000AB0922,Saint-André,310862131,76,False,3-7 ans
97409000AD0011,Saint-André,507950236,75,False,3-7 ans
97409000AD0393,Saint-André,342318755,72,False,3-7 ans
97409000AD0395,Saint-André,342318755,72,False,3-7 ans
97409000AD0484,Saint-André,453408767,71,False,3-7 ans
97409000AD0627,Saint-André,814400099,72,False,3-7 ans
97409000AD0629,Saint-André,814400099,72,False,3-7 ans
97409000AE0040,Saint-André,803488998,76,False,3-7 ans
97409000AE0084,Saint-André,414554766,73,False,3-7 ans
97409000AE0181,Saint-André,384535753,79,False,3-7 ans
97409000AE0324,Saint-André,521924019,75,False,3-7 ans
97409000AE0325,Saint-André,521924019,75,False,3-7 ans
97409000AE0575,Saint-André,384535753,79,False,3-7 ans
97409000AH0025,Saint-André,401035753,76,False,3-7 ans
97409000AI1286,Saint-André,449264597,75,False,3-7 ans
97409000AI1386,Saint-André,819417023,90,False,3-7 ans
97409000AI1389,Saint-André,819417023,90,False,3-7 ans
97409000AK0737,Saint-André,420476707,76,False,3-7 ans
97409000AK0738,Saint-André,420476707,76,False,3-7 ans
97409000AK1223,Saint-André,818248247,72,False,3-7 ans
97409000AK1265,Saint-André,501679500,82,False,3-7 ans
97409000AL0789,Saint-André,491928479,79,False,3-7 ans
97409000AL0862,Saint-André,442483301,72,False,3-7 ans
97409000AL1156,Saint-André,393186697,79,False,3-7 ans
97409000AL1171,Saint-André,393186697,79,False,3-7 ans
97409000AL1178,Saint-André,393186697,79,False,3-7 ans
97409000AL1194,Saint-André,393186697,79,False,3-7 ans
97409000AL1195,Saint-André,393186697,79,False,3-7 ans
97409000AL1197,Saint-André,393186697,79,False,3-7 ans
97409000AL1780,Saint-André,453409864,72,False,3-7 ans
